,Appliant_ID,default_status
14332,Apcnt_1190240,0
14333,Apcnt_1190252,0
14334,Apcnt_1190256,0
14335,Apcnt_1190280,0
14336,Apcnt_1190292,0
14337,Apcnt_1190308,0
14338,Apcnt_1190320,0
14339,Apcnt_1190324,0
14340,Apcnt_1190344,0
14341,Apcnt_1190348,0
14342,Apcnt_1190372,0
14343,Apcnt_1190424,0
14344,Apcnt_1190432,0
14345,Apcnt_1190476,1
14346,Apcnt_1190480,0
14347,Apcnt_1190488,1
14348,Apcnt_1190508,0
14349,Apcnt_1190516,0
14350,Apcnt_1190548,0
14351,Apcnt_1190556,0
14352,Apcnt_1190560,0
14353,Apcnt_1190596,0
14354,Apcnt_1190600,0
14355,Apcnt_1190648,0
14356,Apcnt_1190656,0
14357,Apcnt_1190660,1
14358,Apcnt_1190676,0
14359,Apcnt_1190688,0
14360,Apcnt_1190712,0
14361,Apcnt_1190744,0
14362,Apcnt_1190752,0
14363,Apcnt_1190768,1
14364,Apcnt_1190788,0
14365,Apcnt_1190792,0
14366,Apcnt_1190800,1
14367,Apcnt_1190812,0
14368,Apcnt_1190820,0
14369,Apcnt_1190836,0
14370,Apcnt_1190872,0
14371,Apcnt_1190884,1
14372,Apcnt_1190932,0
14373,Apcnt_1190936,0
14374,Apcnt_1190940,0
14375,Apcnt_1190948,0
14376,Apcnt_1190956,0
14377,Apcnt_1190964,0
14378,Apcnt_1190968,0
14379,Apcnt_1190972,1
14380,Apcnt_1190980,0
14381,Apcnt_1191048,0
14382,Apcnt_1191068,0
14383,Apcnt_1191076,0
14384,Apcnt_1191080,0
14385,Apcnt_1191112,0
14386,Apcnt_1191116,0
14387,Apcnt_1191128,0
14388,Apcnt_1191172,0
14389,Apcnt_1191180,0
14390,Apcnt_1191188,0
14391,Apcnt_1191196,0
14392,Apcnt_1191200,0
14393,Apcnt_1191220,0
14394,Apcnt_1191236,0
14395,Apcnt_1191256,0
14396,Apcnt_1191264,0
14397,Apcnt_1191324,0
14398,Apcnt_1191328,0
14399,Apcnt_1191340,0
14400,Apcnt_1191352,0
14401,Apcnt_1191364,0
14402,Apcnt_1191372,1
14403,Apcnt_1191408,0
14404,Apcnt_1191416,0
14405,Apcnt_1191424,0
14406,Apcnt_1191436,0
14407,Apcnt_1191444,1
14408,Apcnt_1191460,0
14409,Apcnt_1191504,0
14410,Apcnt_1191512,0
14411,Apcnt_1191532,0
14412,Apcnt_1191544,0
14413,Apcnt_1191564,0
14414,Apcnt_1191572,0
14415,Apcnt_1191596,0
14416,Apcnt_1191608,0
14417,Apcnt_1191620,0
14418,Apcnt_1191624,1
14419,Apcnt_1191632,0
14420,Apcnt_1191640,0
14421,Apcnt_1191644,0
14422,Apcnt_1191656,1
14423,Apcnt_1191660,0
14424,Apcnt_1191664,0
14425,Apcnt_1191668,1
14426,Apcnt_1191696,0
14427,Apcnt_1191700,0
14428,Apcnt_1191704,0
14429,Apcnt_1191712,0
14430,Apcnt_1191732,0
14431,Apcnt_1191748,1
14432,Apcnt_1191776,0
14433,Apcnt_1191788,0
14434,Apcnt_1191792,1
14435,Apcnt_1191800,0
14436,Apcnt_1191816,0
14437,Apcnt_1191824,0
14438,Apcnt_1191832,0
14439,Apcnt_1191836,0
14440,Apcnt_1191852,1
14441,Apcnt_1191880,0
14442,Apcnt_1191896,0
14443,Apcnt_1191924,0
14444,Apcnt_1191928,0
14445,Apcnt_1191936,0
14446,Apcnt_1191940,0
14447,Apcnt_1191968,0
14448,Apcnt_1191980,0
14449,Apcnt_1192000,0
14450,Apcnt_1192016,0
14451,Apcnt_1192036,0
14452,Apcnt_1192056,0
14453,Apcnt_1192060,1
14454,Apcnt_1192072,0
14455,Apcnt_1192092,0
14456,Apcnt_1192096,0
14457,Apcnt_1192108,0
14458,Apcnt_1192124,0
14459,Apcnt_1192144,0
14460,Apcnt_1192148,0
14461,Apcnt_1192180,0
14462,Apcnt_1192188,0
14463,Apcnt_1192192,0
14464,Apcnt_1192204,0
14465,Apcnt_1192212,0
14466,Apcnt_1192216,0
14467,Apcnt_1192240,0
14468,Apcnt_1192252,0
14469,Apcnt_1192268,0
14470,Apcnt_1192276,0
14471,Apcnt_1192288,0
14472,Apcnt_1192300,0
14473,Apcnt_1192312,0
14474,Apcnt_1192328,0
14475,Apcnt_1192332,1
14476,Apcnt_1192340,1
14477,Apcnt_1192344,0
14478,Apcnt_1192348,0
14479,Apcnt_1192356,0
14480,Apcnt_1192376,1
14481,Apcnt_1192384,0
14482,Apcnt_1192388,0
14483,Apcnt_1192392,0
14484,Apcnt_1192400,0
14485,Apcnt_1192416,0
14486,Apcnt_1192420,1
14487,Apcnt_1192428,0
14488,Apcnt_1192444,1
14489,Apcnt_1192448,0
14490,Apcnt_1192464,0
14491,Apcnt_1192468,0
14492,Apcnt_1192472,0
14493,Apcnt_1192480,0
14494,Apcnt_1192488,0
14495,Apcnt_1192504,0
14496,Apcnt_1192532,0
14497,Apcnt_1192536,0
14498,Apcnt_1192548,0
14499,Apcnt_1192556,0
14500,Apcnt_1192560,0
14501,Apcnt_1192588,0
14502,Apcnt_1192608,0
14503,Apcnt_1192620,0
14504,Apcnt_1192624,0
14505,Apcnt_1192628,0
14506,Apcnt_1192640,0
14507,Apcnt_1192668,0
14508,Apcnt_1192688,0
14509,Apcnt_1192696,0
14510,Apcnt_1192732,0
14511,Apcnt_1192736,0
14512,Apcnt_1192772,0
14513,Apcnt_1192792,0
14514,Apcnt_1192812,0
14515,Apcnt_1192824,0
14516,Apcnt_1192832,0
14517,Apcnt_1192848,0
14518,Apcnt_1192856,0
14519,Apcnt_1192860,0
14520,Apcnt_1192872,0
14521,Apcnt_1192884,0
14522,Apcnt_1192908,0
14523,Apcnt_1192928,0
14524,Apcnt_1192940,0
14525,Apcnt_1192960,0
14526,Apcnt_1192964,0
14527,Apcnt_1192972,0
14528,Apcnt_1192976,0
14529,Apcnt_1192992,0
14530,Apcnt_1193000,0
14531,Apcnt_1193004,0
14532,Apcnt_1193008,0
14533,Apcnt_1193020,0
14534,Apcnt_1193024,0
14535,Apcnt_1193040,1
14536,Apcnt_1193068,0
14537,Apcnt_1193072,0
14538,Apcnt_1193076,0
14539,Apcnt_1193080,0
14540,Apcnt_1193084,0
14541,Apcnt_1193088,0
14542,Apcnt_1193092,0
14543,Apcnt_1193100,0
14544,Apcnt_1193128,0
14545,Apcnt_1193152,0
14546,Apcnt_1193168,0
14547,Apcnt_1193204,1
14548,Apcnt_1193220,0
14549,Apcnt_1193228,0
14550,Apcnt_1193240,0
14551,Apcnt_1193244,0
14552,Apcnt_1193248,0
14553,Apcnt_1193256,0
14554,Apcnt_1193260,0
14555,Apcnt_1193264,0
14556,Apcnt_1193272,1
14557,Apcnt_1193280,0
14558,Apcnt_1193292,0
14559,Apcnt_1193300,0
14560,Apcnt_1193336,1
14561,Apcnt_1193348,0
14562,Apcnt_1193372,0
14563,Apcnt_1193380,1
14564,Apcnt_1193384,0
14565,Apcnt_1193388,0
14566,Apcnt_1193392,0
14567,Apcnt_1193400,1
14568,Apcnt_1193404,0
14569,Apcnt_1193424,0
14570,Apcnt_1193428,0
14571,Apcnt_1193464,0
14572,Apcnt_1193468,0
14573,Apcnt_1193484,0
14574,Apcnt_1193488,0
14575,Apcnt_1193528,0
14576,Apcnt_1193536,1
14577,Apcnt_1193552,1
14578,Apcnt_1193576,0
14579,Apcnt_1193624,0
14580,Apcnt_1193628,0
14581,Apcnt_1193656,0
14582,Apcnt_1193676,0
14583,Apcnt_1193692,1
14584,Apcnt_1193696,0
14585,Apcnt_1193732,0
14586,Apcnt_1193740,0
14587,Apcnt_1193744,0
14588,Apcnt_1193748,0
14589,Apcnt_1193760,0
14590,Apcnt_1193764,0
14591,Apcnt_1193780,0
14592,Apcnt_1193800,0
14593,Apcnt_1193824,0
14594,Apcnt_1193832,0
14595,Apcnt_1193836,1
14596,Apcnt_1193844,0
14597,Apcnt_1193868,0
14598,Apcnt_1193876,0
14599,Apcnt_1193900,0
14600,Apcnt_1193920,0
14601,Apcnt_1193948,0
14602,Apcnt_1193956,0
14603,Apcnt_1193960,0
14604,Apcnt_1193964,0
14605,Apcnt_1193972,0
14606,Apcnt_1193976,0
14607,Apcnt_1193984,0
14608,Apcnt_1193988,1
14609,Apcnt_1194012,1
14610,Apcnt_1194068,0
14611,Apcnt_1194088,0
14612,Apcnt_1194104,0
14613,Apcnt_1194124,0
14614,Apcnt_1194136,1
14615,Apcnt_1194140,0
14616,Apcnt_1194144,0
14617,Apcnt_1194148,0
14618,Apcnt_1194164,0
14619,Apcnt_1194176,0
14620,Apcnt_1194196,0
14621,Apcnt_1194208,0
14622,Apcnt_1194220,0
14623,Apcnt_1194232,0
14624,Apcnt_1194248,0
14625,Apcnt_1194256,0
14626,Apcnt_1194292,0
14627,Apcnt_1194300,1
14628,Apcnt_1194304,0
14629,Apcnt_1194316,0
14630,Apcnt_1194320,0
14631,Apcnt_1194336,0
14632,Apcnt_1194404,0
14633,Apcnt_1194428,0
14634,Apcnt_1194460,0
14635,Apcnt_1194468,0
14636,Apcnt_1194504,0
14637,Apcnt_1194524,0
14638,Apcnt_1194528,0
14639,Apcnt_1194532,0
14640,Apcnt_1194544,1
14641,Apcnt_1194552,0
14642,Apcnt_1194564,0
14643,Apcnt_1194592,0
14644,Apcnt_1194596,0
14645,Apcnt_1194636,0
14646,Apcnt_1194652,0
14647,Apcnt_1194660,0
14648,Apcnt_1194668,0
14649,Apcnt_1194676,0
14650,Apcnt_1194684,0
14651,Apcnt_1194688,0
14652,Apcnt_1194708,0
14653,Apcnt_1194712,0
14654,Apcnt_1194756,0
14655,Apcnt_1194760,1
14656,Apcnt_1194772,0
14657,Apcnt_1194812,1
14658,Apcnt_1194816,1
14659,Apcnt_1194844,0
14660,Apcnt_1194848,0
14661,Apcnt_1194860,0
14662,Apcnt_1194876,1
14663,Apcnt_1194896,0
14664,Apcnt_1194900,0
14665,Apcnt_1194912,0
14666,Apcnt_1194936,0
14667,Apcnt_1194944,0
14668,Apcnt_1194992,0
14669,Apcnt_1194996,0
14670,Apcnt_1195012,0
14671,Apcnt_1195016,0
14672,Apcnt_1195020,0
14673,Apcnt_1195024,0
14674,Apcnt_1195028,0
14675,Apcnt_1195032,0
14676,Apcnt_1195048,1
14677,Apcnt_1195064,0
14678,Apcnt_1195068,0
14679,Apcnt_1195080,1
14680,Apcnt_1195084,0
14681,Apcnt_1195092,0
14682,Apcnt_1195096,1
14683,Apcnt_1195104,0
14684,Apcnt_1195108,0
14685,Apcnt_1195116,0
14686,Apcnt_1195148,0
14687,Apcnt_1195184,0
14688,Apcnt_1195188,1
14689,Apcnt_1195208,0
14690,Apcnt_1195216,0
14691,Apcnt_1195224,0
14692,Apcnt_1195232,0
14693,Apcnt_1195248,1
14694,Apcnt_1195260,0
14695,Apcnt_1195276,0
14696,Apcnt_1195312,0
14697,Apcnt_1195328,0
14698,Apcnt_1195332,0
14699,Apcnt_1195352,0
14700,Apcnt_1195356,1
14701,Apcnt_1195368,0
14702,Apcnt_1195380,0
14703,Apcnt_1195388,0
14704,Apcnt_1195416,0
14705,Apcnt_1195460,0
14706,Apcnt_1195464,0
14707,Apcnt_1195468,0
14708,Apcnt_1195480,0
14709,Apcnt_1195500,1
14710,Apcnt_1195508,0
14711,Apcnt_1195512,0
14712,Apcnt_1195532,0
14713,Apcnt_1195536,0
14714,Apcnt_1195540,0
14715,Apcnt_1195544,0
14716,Apcnt_1195548,0
14717,Apcnt_1195564,0
14718,Apcnt_1195576,0
14719,Apcnt_1195596,0
14720,Apcnt_1195600,1
14721,Apcnt_1195604,0
14722,Apcnt_1195616,0
14723,Apcnt_1195628,0
14724,Apcnt_1195668,0
14725,Apcnt_1195672,0
14726,Apcnt_1195684,0
14727,Apcnt_1195740,1
14728,Apcnt_1195756,0
14729,Apcnt_1195764,0
14730,Apcnt_1195780,0
14731,Apcnt_1195804,0
14732,Apcnt_1195824,0
14733,Apcnt_1195836,0
14734,Apcnt_1195840,0
14735,Apcnt_1195844,0
14736,Apcnt_1195848,0
14737,Apcnt_1195880,0
14738,Apcnt_1195884,0
14739,Apcnt_1195892,1
14740,Apcnt_1195896,0
14741,Apcnt_1195920,1
14742,Apcnt_1195936,0
14743,Apcnt_1195940,0
14744,Apcnt_1195952,0
14745,Apcnt_1195984,0
14746,Apcnt_1195988,0
14747,Apcnt_1195992,0
14748,Apcnt_1196024,0
14749,Apcnt_1196032,0
14750,Apcnt_1196036,0
14751,Apcnt_1196048,0
14752,Apcnt_1196052,0
14753,Apcnt_1196056,1
14754,Apcnt_1196068,0
14755,Apcnt_1196108,0
14756,Apcnt_1196116,1
14757,Apcnt_1196120,0
14758,Apcnt_1196124,0
14759,Apcnt_1196172,0
14760,Apcnt_1196188,0
14761,Apcnt_1196200,0
14762,Apcnt_1196208,0
14763,Apcnt_1196236,0
14764,Apcnt_1196240,0
14765,Apcnt_1196244,0
14766,Apcnt_1196256,0
14767,Apcnt_1196280,1
14768,Apcnt_1196284,0
14769,Apcnt_1196300,0
14770,Apcnt_1196312,0
14771,Apcnt_1196340,0
14772,Apcnt_1196344,0
14773,Apcnt_1196356,0
14774,Apcnt_1196372,0
14775,Apcnt_1196376,0
14776,Apcnt_1196380,0
14777,Apcnt_1196396,0
14778,Apcnt_1196404,0
14779,Apcnt_1196412,1
14780,Apcnt_1196424,0
14781,Apcnt_1196428,0
14782,Apcnt_1196440,0
14783,Apcnt_1196448,0
14784,Apcnt_1196468,0
14785,Apcnt_1196480,0
14786,Apcnt_1196488,1
14787,Apcnt_1196492,0
14788,Apcnt_1196504,0
14789,Apcnt_1196520,0
14790,Apcnt_1196544,0
14791,Apcnt_1196560,0
14792,Apcnt_1196572,0
14793,Apcnt_1196576,0
14794,Apcnt_1196584,1
14795,Apcnt_1196596,0
14796,Apcnt_1196600,0
14797,Apcnt_1196612,0
14798,Apcnt_1196624,0
14799,Apcnt_1196648,0
14800,Apcnt_1196652,0
14801,Apcnt_1196700,0
14802,Apcnt_1196708,0
14803,Apcnt_1196724,1
14804,Apcnt_1196732,0
14805,Apcnt_1196764,0
14806,Apcnt_1196768,0
14807,Apcnt_1196776,0
14808,Apcnt_1196820,0
14809,Apcnt_1196868,1
14810,Apcnt_1196880,0
14811,Apcnt_1196884,0
14812,Apcnt_1196892,0
14813,Apcnt_1196896,0
14814,Apcnt_1196900,0
14815,Apcnt_1196904,0
14816,Apcnt_1196912,1
14817,Apcnt_1196920,0
14818,Apcnt_1196944,0
14819,Apcnt_1196948,0
14820,Apcnt_1196980,0
14821,Apcnt_1196992,0
14822,Apcnt_1197008,0
14823,Apcnt_1197028,0
14824,Apcnt_1197036,0
14825,Apcnt_1197056,1
14826,Apcnt_1197096,0
14827,Apcnt_1197100,0
14828,Apcnt_1197104,0
14829,Apcnt_1197108,1
14830,Apcnt_1197116,0
14831,Apcnt_1197120,0
14832,Apcnt_1197140,1
14833,Apcnt_1197148,0
14834,Apcnt_1197164,0
14835,Apcnt_1197168,0
14836,Apcnt_1197208,0
14837,Apcnt_1197244,0
14838,Apcnt_1197268,0
14839,Apcnt_1197280,0
14840,Apcnt_1197284,1
14841,Apcnt_1197288,0
14842,Apcnt_1197300,0
14843,Apcnt_1197312,0
14844,Apcnt_1197332,0
14845,Apcnt_1197340,1
14846,Apcnt_1197344,0
14847,Apcnt_1197356,0
14848,Apcnt_1197360,0
14849,Apcnt_1197364,0
14850,Apcnt_1197368,0
14851,Apcnt_1197388,0
14852,Apcnt_1197392,0
14853,Apcnt_1197408,0
14854,Apcnt_1197412,0
14855,Apcnt_1197420,0
14856,Apcnt_1197428,0
14857,Apcnt_1197448,0
14858,Apcnt_1197452,0
14859,Apcnt_1197468,0
14860,Apcnt_1197472,0
14861,Apcnt_1197496,0
14862,Apcnt_1197504,0
14863,Apcnt_1197516,0
14864,Apcnt_1197524,0
14865,Apcnt_1197576,0
14866,Apcnt_1197580,0
14867,Apcnt_1197592,0
14868,Apcnt_1197648,1
14869,Apcnt_1197652,0
14870,Apcnt_1197660,0
14871,Apcnt_1197664,0
14872,Apcnt_1197672,1
14873,Apcnt_1197680,0
14874,Apcnt_1197684,0
14875,Apcnt_1197692,0
14876,Apcnt_1197696,0
14877,Apcnt_1197724,0
14878,Apcnt_1197744,0
14879,Apcnt_1197748,0
14880,Apcnt_1197752,0
14881,Apcnt_1197796,1
14882,Apcnt_1197800,1
14883,Apcnt_1197804,0
14884,Apcnt_1197808,0
14885,Apcnt_1197828,0
14886,Apcnt_1197868,0
14887,Apcnt_1197896,0
14888,Apcnt_1197912,0
14889,Apcnt_1197932,0
14890,Apcnt_1197944,0
14891,Apcnt_1197964,0
14892,Apcnt_1197976,0
14893,Apcnt_1197996,0
14894,Apcnt_1198048,0
14895,Apcnt_1198056,1
14896,Apcnt_1198064,0
14897,Apcnt_1198072,0
14898,Apcnt_1198084,0
14899,Apcnt_1198120,0
14900,Apcnt_1198132,1
14901,Apcnt_1198160,0
14902,Apcnt_1198164,0
14903,Apcnt_1198172,0
14904,Apcnt_1198176,0
14905,Apcnt_1198180,0
14906,Apcnt_1198192,1
14907,Apcnt_1198248,0
14908,Apcnt_1198268,0
14909,Apcnt_1198272,0
14910,Apcnt_1198280,0
14911,Apcnt_1198284,1
14912,Apcnt_1198300,0
14913,Apcnt_1198304,0
14914,Apcnt_1198312,0
14915,Apcnt_1198320,0
14916,Apcnt_1198336,0
14917,Apcnt_1198348,0
14918,Apcnt_1198352,0
14919,Apcnt_1198356,0
14920,Apcnt_1198360,0
14921,Apcnt_1198368,1
14922,Apcnt_1198376,0
14923,Apcnt_1198396,0
14924,Apcnt_1198400,0
14925,Apcnt_1198416,0
14926,Apcnt_1198428,0
14927,Apcnt_1198432,0
14928,Apcnt_1198436,0
14929,Apcnt_1198444,0
14930,Apcnt_1198456,0
14931,Apcnt_1198464,0
14932,Apcnt_1198484,0
14933,Apcnt_1198492,0
14934,Apcnt_1198524,0
14935,Apcnt_1198544,0
14936,Apcnt_1198564,0
14937,Apcnt_1198572,0
14938,Apcnt_1198580,0
14939,Apcnt_1198612,0
14940,Apcnt_1198616,0
14941,Apcnt_1198636,0
14942,Apcnt_1198644,0
14943,Apcnt_1198696,0
14944,Apcnt_1198736,0
14945,Apcnt_1198744,0
14946,Apcnt_1198772,0
14947,Apcnt_1198784,0
14948,Apcnt_1198788,0
14949,Apcnt_1198792,0
14950,Apcnt_1198824,0
14951,Apcnt_1198828,0
14952,Apcnt_1198860,0
14953,Apcnt_1198864,0
14954,Apcnt_1198868,0
14955,Apcnt_1198880,0
14956,Apcnt_1198904,0
14957,Apcnt_1198924,0
14958,Apcnt_1198932,0
14959,Apcnt_1198936,0
14960,Apcnt_1198948,0
14961,Apcnt_1198952,0
14962,Apcnt_1198956,0
14963,Apcnt_1198976,0
14964,Apcnt_1198984,0
14965,Apcnt_1198988,0
14966,Apcnt_1199012,0
14967,Apcnt_1199028,0
14968,Apcnt_1199036,0
14969,Apcnt_1199040,0
14970,Apcnt_1199064,0
14971,Apcnt_1199068,0
14972,Apcnt_1199084,0
14973,Apcnt_1199088,0
14974,Apcnt_1199092,0
14975,Apcnt_1199100,0
14976,Apcnt_1199116,0
14977,Apcnt_1199152,0
14978,Apcnt_1199160,0
14979,Apcnt_1199164,0
14980,Apcnt_1199176,0
14981,Apcnt_1199188,0
14982,Apcnt_1199196,0
14983,Apcnt_1199208,0
14984,Apcnt_1199212,0
14985,Apcnt_1199216,0
14986,Apcnt_1199232,0
14987,Apcnt_1199248,0
14988,Apcnt_1199256,0
14989,Apcnt_1199272,0
14990,Apcnt_1199312,0
14991,Apcnt_1199324,0
14992,Apcnt_1199356,0
14993,Apcnt_1199404,0
14994,Apcnt_1199408,0
14995,Apcnt_1199416,0
14996,Apcnt_1199428,0
14997,Apcnt_1199456,0
14998,Apcnt_1199492,0
14999,Apcnt_1199512,1
15000,Apcnt_1199544,0
15001,Apcnt_1199560,1
15002,Apcnt_1199568,1
15003,Apcnt_1199584,0
15004,Apcnt_1199592,0
15005,Apcnt_1199596,0
15006,Apcnt_1199604,0
15007,Apcnt_1199616,1
15008,Apcnt_1199636,0
15009,Apcnt_1199648,0
15010,Apcnt_1199656,0
15011,Apcnt_1199676,0
15012,Apcnt_1199716,0
15013,Apcnt_1199728,0
15014,Apcnt_1199760,0
15015,Apcnt_1199764,0
15016,Apcnt_1199772,0
15017,Apcnt_1199808,0
15018,Apcnt_1199820,0
15019,Apcnt_1199832,0
15020,Apcnt_1199836,0
15021,Apcnt_1199844,0
15022,Apcnt_1199880,0
15023,Apcnt_1199892,1
15024,Apcnt_1199896,0
15025,Apcnt_1199924,0
15026,Apcnt_1199932,0
15027,Apcnt_1199936,0
15028,Apcnt_1199944,0
15029,Apcnt_1199956,0
15030,Apcnt_1199972,0
15031,Apcnt_1199980,0
15032,Apcnt_1199988,0
15033,Apcnt_1200000,0
15034,Apcnt_1200004,0
15035,Apcnt_1200012,0
15036,Apcnt_1200016,0
15037,Apcnt_1200032,0
15038,Apcnt_1200040,0
15039,Apcnt_1200052,0
15040,Apcnt_1200080,0
15041,Apcnt_1200084,0
15042,Apcnt_1200108,0
15043,Apcnt_1200140,0
15044,Apcnt_1200148,0
15045,Apcnt_1200160,0
15046,Apcnt_1200164,0
15047,Apcnt_1200176,0
15048,Apcnt_1200192,0
15049,Apcnt_1200200,0
15050,Apcnt_1200208,0
15051,Apcnt_1200224,0
15052,Apcnt_1200248,0
15053,Apcnt_1200272,0
15054,Apcnt_1200284,0
15055,Apcnt_1200292,0
15056,Apcnt_1200316,0
15057,Apcnt_1200344,1
15058,Apcnt_1200348,0
15059,Apcnt_1200352,0
15060,Apcnt_1200380,0
15061,Apcnt_1200424,0
15062,Apcnt_1200428,0
15063,Apcnt_1200440,0
15064,Apcnt_1200452,0
15065,Apcnt_1200456,0
15066,Apcnt_1200460,0
15067,Apcnt_1200468,0
15068,Apcnt_1200480,0
15069,Apcnt_1200508,0
15070,Apcnt_1200544,0
15071,Apcnt_1200548,0
15072,Apcnt_1200556,0
15073,Apcnt_1200592,0
15074,Apcnt_1200624,0
15075,Apcnt_1200636,0
15076,Apcnt_1200676,1
15077,Apcnt_1200700,0
15078,Apcnt_1200720,0
15079,Apcnt_1200744,1
15080,Apcnt_1200764,0
15081,Apcnt_1200772,0
15082,Apcnt_1200784,1
15083,Apcnt_1200792,1
15084,Apcnt_1200804,0
15085,Apcnt_1200812,0
15086,Apcnt_1200828,1
15087,Apcnt_1200848,0
15088,Apcnt_1200852,0
15089,Apcnt_1200856,0
15090,Apcnt_1200872,0
15091,Apcnt_1200900,0
15092,Apcnt_1200908,0
15093,Apcnt_1200916,1
15094,Apcnt_1200956,1
15095,Apcnt_1200964,1
15096,Apcnt_1200980,0
15097,Apcnt_1200984,0
15098,Apcnt_1200992,0
15099,Apcnt_1201020,0
15100,Apcnt_1201028,0
15101,Apcnt_1201036,0
15102,Apcnt_1201040,0
15103,Apcnt_1201052,0
15104,Apcnt_1201064,0
15105,Apcnt_1201068,0
15106,Apcnt_1201072,0
15107,Apcnt_1201100,0
15108,Apcnt_1201104,0
15109,Apcnt_1201128,0
15110,Apcnt_1201132,0
15111,Apcnt_1201136,0
15112,Apcnt_1201140,0
15113,Apcnt_1201144,0
15114,Apcnt_1201168,0
15115,Apcnt_1201192,0
15116,Apcnt_1201216,0
15117,Apcnt_1201220,0
15118,Apcnt_1201232,0
15119,Apcnt_1201236,0
15120,Apcnt_1201248,0
15121,Apcnt_1201268,0
15122,Apcnt_1201272,1
15123,Apcnt_1201280,0
15124,Apcnt_1201288,0
15125,Apcnt_1201296,0
15126,Apcnt_1201316,1
15127,Apcnt_1201320,0
15128,Apcnt_1201324,1
15129,Apcnt_1201336,0
15130,Apcnt_1201340,0
15131,Apcnt_1201356,0
15132,Apcnt_1201368,0
15133,Apcnt_1201404,1
15134,Apcnt_1201468,0
15135,Apcnt_1201472,0
15136,Apcnt_1201484,0
15137,Apcnt_1201520,0
15138,Apcnt_1201532,0
15139,Apcnt_1201548,0
15140,Apcnt_1201552,0
15141,Apcnt_1201560,0
15142,Apcnt_1201568,0
15143,Apcnt_1201580,0
15144,Apcnt_1201584,0
15145,Apcnt_1201588,0
15146,Apcnt_1201592,0
15147,Apcnt_1201596,0
15148,Apcnt_1201608,0
15149,Apcnt_1201636,1
15150,Apcnt_1201640,0
15151,Apcnt_1201644,1
15152,Apcnt_1201648,1
15153,Apcnt_1201660,0
15154,Apcnt_1201664,1
15155,Apcnt_1201668,0
15156,Apcnt_1201672,0
15157,Apcnt_1201676,0
15158,Apcnt_1201708,1
15159,Apcnt_1201716,0
15160,Apcnt_1201720,1
15161,Apcnt_1201724,0
15162,Apcnt_1201768,0
15163,Apcnt_1201784,0
15164,Apcnt_1201796,0
15165,Apcnt_1201800,0
15166,Apcnt_1201804,0
15167,Apcnt_1201808,0
15168,Apcnt_1201816,0
15169,Apcnt_1201852,0
15170,Apcnt_1201856,1
15171,Apcnt_1201876,1
15172,Apcnt_1201900,1
15173,Apcnt_1201912,0
15174,Apcnt_1201916,0
15175,Apcnt_1201928,0
15176,Apcnt_1201932,0
15177,Apcnt_1201948,0
15178,Apcnt_1201960,0
15179,Apcnt_1201968,0
15180,Apcnt_1201984,0
15181,Apcnt_1202008,0
15182,Apcnt_1202012,0
15183,Apcnt_1202016,0
15184,Apcnt_1202020,0
15185,Apcnt_1202040,0
15186,Apcnt_1202044,0
15187,Apcnt_1202052,0
15188,Apcnt_1202060,0
15189,Apcnt_1202088,0
15190,Apcnt_1202092,0
15191,Apcnt_1202100,0
15192,Apcnt_1202116,0
15193,Apcnt_1202120,0
15194,Apcnt_1202148,0
15195,Apcnt_1202172,1
15196,Apcnt_1202180,0
15197,Apcnt_1202200,0
15198,Apcnt_1202208,0
15199,Apcnt_1202220,0
15200,Apcnt_1202228,0
15201,Apcnt_1202232,1
15202,Apcnt_1202236,0
15203,Apcnt_1202244,1
15204,Apcnt_1202248,0
15205,Apcnt_1202264,0
15206,Apcnt_1202268,0
15207,Apcnt_1202280,1
15208,Apcnt_1202288,0
15209,Apcnt_1202296,0
15210,Apcnt_1202300,0
15211,Apcnt_1202312,0
15212,Apcnt_1202316,1
15213,Apcnt_1202320,0
15214,Apcnt_1202332,0
15215,Apcnt_1202336,0
15216,Apcnt_1202344,0
15217,Apcnt_1202356,0
15218,Apcnt_1202368,0
15219,Apcnt_1202384,0
15220,Apcnt_1202392,0
15221,Apcnt_1202416,1
15222,Apcnt_1202436,1
15223,Apcnt_1202444,0
15224,Apcnt_1202448,0
15225,Apcnt_1202452,0
15226,Apcnt_1202460,0
15227,Apcnt_1202500,0
15228,Apcnt_1202504,0
15229,Apcnt_1202516,0
15230,Apcnt_1202552,1
15231,Apcnt_1202556,0
15232,Apcnt_1202560,0
15233,Apcnt_1202576,0
15234,Apcnt_1202580,1
15235,Apcnt_1202596,0
15236,Apcnt_1202620,0
15237,Apcnt_1202644,0
15238,Apcnt_1202660,0
15239,Apcnt_1202664,0
15240,Apcnt_1202676,0
15241,Apcnt_1202680,0
15242,Apcnt_1202696,0
15243,Apcnt_1202700,0
15244,Apcnt_1202712,0
15245,Apcnt_1202728,0
15246,Apcnt_1202736,0
15247,Apcnt_1202748,1
15248,Apcnt_1202752,0
15249,Apcnt_1202768,0
15250,Apcnt_1202776,0
15251,Apcnt_1202784,0
15252,Apcnt_1202792,1
15253,Apcnt_1202812,0
15254,Apcnt_1202816,0
15255,Apcnt_1202828,0
15256,Apcnt_1202832,0
15257,Apcnt_1202836,0
15258,Apcnt_1202844,0
15259,Apcnt_1202864,0
15260,Apcnt_1202884,0
15261,Apcnt_1202892,0
15262,Apcnt_1202904,0
15263,Apcnt_1202912,1
